"assoc","female","age","educ","inc","east","tv"
1,0,4.09999990463257,2,4,0,1
0,0,3.09999990463257,2,2.375,0,0.5
1,0,4.59999990463257,5,3.5,0,2
0,1,2.90000009536743,3,3.5,0,3
2,1,7,3,1.79999995231628,0,3
0,0,4.59999990463257,3,3.5,0,5
2,0,3.5,5,2.20000004768372,0,3
0,1,5.40000009536743,2,2.5,0,2
0,0,5,2,2,0,2
1,0,6.09999990463257,5,1.79999995231628,0,3.5
2,1,4.19999980926514,3,2.5,0,4
2,1,5.5,5,5,0,0.5
0,0,6.80000019073486,2,2,0,1.5
1,1,7.09999990463257,5,4.5,0,2
0,0,5.09999990463257,2,2,0,0.5
1,0,5.5,2,2,0,2
0,1,5.59999990463257,2,1.10000002384186,0,4
4,0,8.80000019073486,2,1,0,2
3,0,7.19999980926514,2,1.79999995231628,0,2
0,0,3.70000004768372,2,2.70000004768372,0,2
0,1,5.59999990463257,3,5.09999990463257,0,2.25
2,1,3.59999990463257,5,4.5,0,1
1,0,4.80000019073486,2,3.79999995231628,0,2
2,0,4.69999980926514,3,3.5,0,3
0,0,4.19999980926514,5,2.5,0,9
3,0,6.59999990463257,2,1.20000004768372,0,1.5
0,0,4.30000019073486,5,3.5,0,2
1,1,4.90000009536743,3,2.90000009536743,0,1.5
0,1,7.90000009536743,3,2.5,0,5
1,1,1.89999997615814,3,2,0,0.5
0,1,4.5,2,2.125,0,2
1,0,6.19999980926514,2,2.5,0,1
0,1,6.80000019073486,2,0.938000023365021,0,6
2,1,5.90000009536743,2,0.938000023365021,0,2
1,0,6,2,3,0,2.5
1,1,5.19999980926514,3,3.5,0,2.5
0,1,8.10000038146973,2,0,0,2
0,1,5,5,3,0,1
1,0,7.19999980926514,2,2.20000004768372,0,2
0,1,6.80000019073486,2,1.60000002384186,0,4
2,0,7,5,3.5,0,0.5
0,1,4.80000019073486,2,1.5,0,2.5
1,0,7.09999990463257,2,1.39999997615814,0,1.5
2,0,6,3,5,0,1
0,1,5.5,2,1.70000004768372,0,2
1,1,3.59999990463257,5,4.19999980926514,0,2.5
2,0,5.40000009536743,2,1.70000004768372,0,4
1,1,3,2,1.79999995231628,0,1
0,1,2.59999990463257,2,0.699999988079071,0,2
1,0,4.19999980926514,4,2.79999995231628,0,3
3,0,7.19999980926514,3,2.6800000667572,0,2.5
1,1,2.40000009536743,3,2.29999995231628,0,1
1,0,3.79999995231628,2,2.59999990463257,0,1
0,0,7.69999980926514,2,1.29999995231628,0,3
2,1,5.80000019073486,5,5,0,2
0,0,2.59999990463257,3,1.89999997615814,0,1
0,0,4.09999990463257,3,2.09999990463257,0,5
1,0,4.30000019073486,5,3,0,0
2,0,5,5,5.5,0,3
0,1,6.40000009536743,5,1.20000004768372,0,3.5
1,0,7.19999980926514,2,1.79999995231628,0,5
1,0,2.90000009536743,5,2.5,0,2.5
0,0,4.19999980926514,3,8,0,2
4,0,7.30000019073486,4,3.5,0,3
1,1,4.30000019073486,5,0.200000002980232,0,0
3,0,5.40000009536743,4,3.5,0,1.5
3,1,7.5,2,1.875,0,3
0,0,2.59999990463257,3,4.5,0,0.5
1,0,5.19999980926514,5,1.20000004768372,0,3
1,1,5.5,2,2.5,0,2.5
0,1,4.59999990463257,3,2.79999995231628,0,1
0,0,9.19999980926514,5,2.125,0,4
2,0,3.70000004768372,2,1.45000004768372,0,1.5
1,0,7.5,2,2,0,3
3,0,5.5,5,4.90000009536743,0,2
2,0,4.59999990463257,4,4,0,1
3,1,6.90000009536743,5,5,0,2
0,0,4,5,6.25,0,1
0,1,3,2,2,0,1.5
0,1,6.5,2,1.18299996852875,0,0
0,1,2.70000004768372,2,2.75,0,0.833333313465118
2,0,3.20000004768372,5,3.09999990463257,0,1.25
0,0,5.59999990463257,2,2.09999990463257,0,4
1,0,5.5,3,4.6399998664856,0,1.5
1,0,5.80000019073486,2,2.5,0,1.5
0,0,2.70000004768372,5,0,0,0
0,1,5.5,1,0.648999989032745,0,3
1,1,5.19999980926514,4,3.09999990463257,0,6
3,1,6.30000019073486,5,2.79999995231628,0,2
4,1,3,3,3,0,2
2,1,2,5,6.25,0,2
0,0,4.40000009536743,5,1.29999995231628,0,2
1,0,3.59999990463257,3,1.625,0,2
0,1,1.89999997615814,2,2.09999990463257,0,4
1,0,6.40000009536743,2,0.449999988079071,0,1
1,1,3,5,3.5,0,1
0,1,2.79999995231628,3,3,0,2
0,1,9,1,1.18799996376038,0,3
0,0,3.29999995231628,4,2.79999995231628,0,2
1,0,5.80000019073486,5,2.59999990463257,0,1.5
11,1,7.5,2,0.815999984741211,0,10
0,1,5.80000019073486,2,0.600000023841858,0,3.5
1,1,6.30000019073486,2,2.125,0,1
5,0,8.80000019073486,3,3.5,0,2
2,1,5.30000019073486,5,5.59999990463257,0,0.5
0,1,6.59999990463257,2,2,0,5
0,1,2,3,1,0,8
2,0,5.90000009536743,2,2.20000004768372,0,2.5
0,0,6.90000009536743,3,3,0,1
0,1,5.90000009536743,2,0.574999988079071,0,1.5
1,1,3.79999995231628,5,4.5,0,1
0,1,6.30000019073486,2,1.79999995231628,0,2
2,0,6.80000019073486,2,1.5,0,3
2,0,4,5,0.839999973773956,0,2
1,1,5.69999980926514,5,8.75,0,1
1,1,7,2,0.800000011920929,0,10
0,0,1.89999997615814,2,0.938000023365021,0,4
0,0,6.80000019073486,2,1.5,0,4
0,0,6.09999990463257,5,5,0,4
0,1,5.5,2,1.39999997615814,0,3
0,1,5.19999980926514,2,3,0,2
0,0,8.19999980926514,2,0.564999997615814,0,2
0,1,7.5,2,1.06299996376038,0,4
2,1,5,2,2.99499988555908,0,2.16666674613953
0,1,3.90000009536743,2,3,0,0.5
0,0,3.09999990463257,3,1.39999997615814,0,2.5
0,0,3.70000004768372,2,1.14999997615814,0,4
0,1,3.59999990463257,2,3.5,0,1
0,1,4.59999990463257,5,0.813000023365021,0,0
1,1,2.79999995231628,5,1.5,0,6
1,0,7.30000019073486,5,6.25,0,1
0,0,2.5,4,0.949999988079071,0,2.5
0,1,3.90000009536743,3,3.5,0,2
1,1,5.5,3,3.79999995231628,0,2
0,0,3.20000004768372,1,1.89999997615814,0,2.5
4,1,6.90000009536743,5,3,0,1
4,1,4.40000009536743,5,2.29999995231628,0,0.5
0,1,7.69999980926514,2,1.31299996376038,0,3
3,0,7.5,2,2.29999995231628,0,3.5
0,0,5.30000019073486,5,5.19999980926514,0,1
0,1,4.69999980926514,2,2.875,0,1
2,1,5.59999990463257,5,6,0,2
1,0,1.89999997615814,5,6.25,0,3
0,0,3.09999990463257,4,5,0,2
0,0,8.30000019073486,1,1.20000004768372,0,7
3,1,6.30000019073486,2,2.79999995231628,0,3
1,0,1.89999997615814,5,4.80000019073486,0,2.25
1,1,3.29999995231628,5,3,0,2
1,1,4.09999990463257,5,2.5,0,3
0,1,5.59999990463257,2,2.5,0,1
1,1,2.40000009536743,3,1.20000004768372,0,1.5
4,1,7.09999990463257,3,3.5,0,2.5
0,1,6.59999990463257,2,1.85000002384186,0,3.5
2,1,6,5,2.09999990463257,0,3
1,1,4.5,2,2.625,0,2
2,1,6.5,3,2.79999995231628,0,3.5
1,0,2.79999995231628,2,0.938000023365021,0,2
2,1,5.5,5,10,0,2
1,0,3.79999995231628,2,2.5,0,1
1,0,7.59999990463257,2,2,0,3.5
2,0,5.30000019073486,2,6,0,0.5
1,1,3.20000004768372,5,4,0,1.5
0,1,3.90000009536743,5,1.75,0,1
1,0,3,2,2.79999995231628,0,3
4,1,4.30000019073486,5,3.40000009536743,0,1
0,1,3,2,1.25,0,1
0,1,4.80000019073486,3,3,0,2.5
2,0,6.59999990463257,3,1.79999995231628,0,4
0,1,7.90000009536743,2,1.43799996376038,0,3
0,0,7.80000019073486,2,1.10000002384186,0,3
0,0,6.80000019073486,3,1.79999995231628,0,3.5
1,0,3.70000004768372,4,3.29999995231628,0,1.5
0,1,7,2,2.40000009536743,0,1.16666662693024
3,1,6.5,3,4.5,0,2
2,1,3.79999995231628,5,3.5,0,2
0,0,5,5,0.600000023841858,0,0.75
2,1,4,3,4,0,2
0,1,2.09999990463257,5,1.60000002384186,0,4
1,1,2.79999995231628,5,7.5,0,2
0,1,7.80000019073486,3,2,0,3
0,1,4.90000009536743,2,2.29999995231628,0,3
2,0,4.40000009536743,2,2.625,0,0.25
0,0,4,5,1.60000002384186,0,2.5
1,0,4.80000019073486,3,2.125,0,2
0,1,3.90000009536743,5,6.25,0,0
0,1,8.5,5,1.20000004768372,0,4
0,0,7.5,2,1.5,0,8
0,1,7.69999980926514,2,0.400000005960464,0,3
0,0,6.30000019073486,3,0.344999998807907,0,4.5
0,1,3.90000009536743,5,3.29999995231628,0,1
1,0,2,2,0.400000005960464,0,2
1,0,4,5,4.75,0,1
0,0,7.19999980926514,3,0.813000023365021,0,2
1,1,6.80000019073486,2,1.39100003242493,0,4
0,1,4.80000019073486,3,1.79999995231628,0,6
0,1,6.80000019073486,2,1.79999995231628,0,4.5
0,1,5.80000019073486,2,2,0,1
2,1,4.19999980926514,2,2.29999995231628,0,1
2,0,3.79999995231628,2,2.25,0,3
0,0,5.40000009536743,2,0.699999988079071,0,3
0,1,4.80000019073486,5,1.39999997615814,0,4
0,0,4.5,2,2.20000004768372,0,1.25
0,0,6.40000009536743,2,2.125,0,3
1,0,4.19999980926514,4,2.09999990463257,0,2
0,1,6.80000019073486,2,1.70000004768372,0,3.5
0,1,4.69999980926514,2,1.43799996376038,0,2
1,0,6.59999990463257,2,1.39999997615814,0,4
0,1,2.79999995231628,3,2.875,0,4
1,0,3.59999990463257,4,6.25,0,3
1,1,2.20000004768372,3,2.125,0,2
4,1,5.19999980926514,3,1.39999997615814,0,1
3,0,3.70000004768372,5,2,0,0.5
0,0,7.59999990463257,2,2.20000004768372,0,2.5
2,1,2.09999990463257,3,3,0,1
5,1,3.70000004768372,5,1.5,0,0
2,1,6.90000009536743,2,1.20000004768372,0,3
1,1,3.79999995231628,5,2.625,0,2
3,0,6.69999980926514,2,2.29999995231628,0,4
0,0,2.09999990463257,5,4.5,0,1
0,0,2.90000009536743,4,2.29999995231628,0,3
0,1,5.09999990463257,2,1.10000002384186,0,1.5
0,0,3,2,1.5,0,3
0,0,7.90000009536743,1,4,0,2
2,0,5.09999990463257,2,3,0,3
0,0,4.5,5,0.5,0,2
1,0,7,1,2.40000009536743,0,4
0,1,1.79999995231628,2,1.625,0,3.5
0,0,8.19999980926514,2,2.20000004768372,0,2
1,0,4.80000019073486,3,3,0,1
0,1,2.59999990463257,2,2,0,3
1,0,5.09999990463257,2,2.90000009536743,0,3
4,0,3.79999995231628,5,2.79999995231628,0,2
2,0,4.69999980926514,5,6.5,0,0.5
1,1,4.19999980926514,5,8.75,0,2
0,1,4.69999980926514,2,2.20000004768372,0,3.5
1,0,6.59999990463257,2,1.45000004768372,0,4
1,0,3.79999995231628,2,2.70000004768372,0,2.5
1,0,6.09999990463257,5,9,0,1.5
0,0,5.19999980926514,5,2.5,0,2.5
1,0,4.59999990463257,5,4,0,1.5
1,1,3.20000004768372,3,3.65000009536743,0,0.5
1,0,7,5,2.875,0,1.75
0,0,2.09999990463257,2,8,0,3
0,1,5.90000009536743,2,4.5,0,3.5
0,1,4.09999990463257,1,1.5,0,5
0,0,4.80000019073486,2,2.79999995231628,0,2
3,0,3.20000004768372,4,3.65000009536743,0,1.5
0,0,7,2,1.20000004768372,0,3.5
1,0,1.89999997615814,3,4,0,3
1,0,5.09999990463257,3,1.29999995231628,0,4
2,0,5.19999980926514,3,5.5,0,2.5
0,1,7.69999980926514,2,0.899999976158142,0,4
0,1,7.80000019073486,2,2.125,0,5
0,1,2.29999995231628,3,2,0,0.5
0,0,5.40000009536743,3,3.40000009536743,0,3
0,1,7.30000019073486,2,0.980000019073486,0,5.83333349227905
1,1,3.79999995231628,3,1.5,0,2.5
2,0,7.80000019073486,1,3,0,4
0,1,3.5,2,1.30200004577637,0,2
0,0,4.5,5,0.699999988079071,0,2.5
0,1,6.19999980926514,2,1.79999995231628,0,5.5
2,0,7.40000009536743,5,1.79999995231628,0,0
0,0,2.90000009536743,5,0.449999988079071,0,2
0,0,3.70000004768372,3,2.29999995231628,0,1
0,0,4,2,2.125,0,1
1,0,4.80000019073486,5,6,0,1
0,0,5.09999990463257,4,1.5,0,2
0,0,2.5,3,2.125,0,2.5
1,0,2,3,2.5,0,2
0,1,4.80000019073486,5,1.625,0,1.5
0,1,2.29999995231628,2,1.10000002384186,0,3
2,0,4.69999980926514,3,2.59999990463257,0,1
2,1,2.29999995231628,5,0.254999995231628,0,1.5
1,1,5.19999980926514,2,3,0,4
0,1,5.40000009536743,2,2.29999995231628,0,2
3,0,5.59999990463257,2,3.29999995231628,0,3
0,1,4.80000019073486,3,2,0,3
4,0,5.5,2,7.59999990463257,0,1
2,1,7.09999990463257,2,2.29999995231628,0,3
2,1,5.90000009536743,5,3.5,0,2
2,0,3,2,3.20000004768372,0,1
2,0,7,2,2.375,0,1.5
1,0,5.5,2,1.60000002384186,0,1.5
1,0,3.5,2,3.59999990463257,0,3
0,1,6.59999990463257,3,1.29999995231628,0,1.5
0,1,7.30000019073486,1,0.800000011920929,0,4
0,1,6.69999980926514,2,1,0,4
0,1,6.80000019073486,3,2.29999995231628,0,2
1,0,3.90000009536743,2,2.625,0,1
5,0,4.80000019073486,5,6.25,0,1
1,1,4.09999990463257,3,2.20000004768372,0,0
2,0,7.59999990463257,2,1.60000002384186,0,4
1,0,6,5,2.5,0,3
1,1,2.5,5,2,0,1
2,0,4,3,1.64999997615814,0,1.5
0,1,7.59999990463257,2,0.970000028610229,0,3
0,0,1.89999997615814,5,3.5,0,1.5
1,1,2.29999995231628,3,5.30000019073486,0,1
1,0,6.09999990463257,4,6,0,2.83333325386047
1,1,2.59999990463257,3,4,0,2
0,0,7,2,3.20000004768372,0,2
0,1,5.19999980926514,2,2.70000004768372,0,3
0,1,4.40000009536743,2,2.90000009536743,0,4
0,0,5,3,0.800000011920929,0,1
0,1,3,3,1.02300000190735,0,5
1,1,3.20000004768372,5,3,0,0.75
0,1,3.20000004768372,2,2.20000004768372,0,3.5
3,1,5.19999980926514,2,2,0,4
0,0,3,3,0.686999976634979,0,2.83333325386047
3,1,6.90000009536743,2,2,0,2
0,1,4.90000009536743,2,2.375,0,2
1,1,5.09999990463257,2,3,0,2
1,1,4.19999980926514,3,1.25,0,2
0,1,3.70000004768372,4,1.22500002384186,0,2.5
2,0,6.30000019073486,2,3.20000004768372,0,2.83333325386047
0,1,5.40000009536743,2,2.90000009536743,0,2
0,1,5.30000019073486,2,2.29999995231628,0,4
0,0,2.59999990463257,3,1,0,4
1,1,6.80000019073486,2,0.800000011920929,0,2
2,1,3.90000009536743,3,3.5,0,2
1,1,4.40000009536743,2,0.699999988079071,0,4
1,1,1.89999997615814,3,1.70000004768372,0,1
4,0,4.40000009536743,5,2.19600009918213,0,4
3,1,4,3,2.85999989509583,0,3
0,0,2.79999995231628,2,1.5,0,1
1,1,8.5,2,0.649999976158142,0,3
0,0,4.59999990463257,2,2.70000004768372,0,3.5
0,1,6.30000019073486,3,1.5,0,2.5
1,0,8.5,3,2.625,0,3
0,1,5.90000009536743,2,1.29999995231628,0,5
2,1,3.79999995231628,5,3.5,0,0.5
6,1,5.59999990463257,2,2.09999990463257,0,2
0,0,3.5,3,2,0,2
0,1,2.40000009536743,5,0.800000011920929,0,2.5
0,1,5.19999980926514,2,2.90000009536743,0,2
1,1,5.80000019073486,3,1.89999997615814,0,2
0,0,4.69999980926514,1,1.10000002384186,0,2.5
0,1,3.09999990463257,2,2,0,3
0,1,8.5,3,1.06299996376038,0,2
3,1,6.30000019073486,3,1,0,6.5
0,1,2.59999990463257,2,2.79999995231628,0,2
1,0,5.09999990463257,1,1.20000004768372,0,3
1,0,8.30000019073486,2,1.95000004768372,0,3.5
1,1,4.5,5,2.29999995231628,0,1
0,0,5.40000009536743,5,4,0,3
2,0,4.19999980926514,2,2.375,0,2
0,0,3.29999995231628,2,2.40000009536743,0,2
1,1,5.09999990463257,5,4.84999990463257,0,1.5
0,1,2.70000004768372,5,0.512000024318695,0,3
2,1,3.20000004768372,3,2.79999995231628,0,2
0,1,3.90000009536743,3,1.5,0,0.5
0,1,4.80000019073486,2,1.625,0,2.5
2,0,3.90000009536743,2,3,0,0.5
1,0,7,2,2.70000004768372,0,2
1,1,4.90000009536743,5,2,0,1
0,1,5.80000019073486,5,1.39999997615814,0,3
0,1,2.40000009536743,1,1.79999995231628,0,1.5
0,0,5.09999990463257,2,2.20000004768372,0,1
0,1,2.20000004768372,5,2.40000009536743,0,0.5
0,0,2.5,2,2.875,0,2
1,0,6,2,1.39999997615814,0,2
4,0,6,3,2.59999990463257,0,2
0,0,8.5,3,1.875,0,1.5
2,1,3.90000009536743,5,1.89999997615814,0,1.25
0,1,8.39999961853027,2,1.45000004768372,0,0.5
2,1,7.30000019073486,3,1.20000004768372,0,2
1,1,4.80000019073486,5,4,0,2
2,0,3.09999990463257,5,1.39999997615814,0,2
1,0,4,2,2.5,0,2.5
3,0,4.5,2,2.5,0,2
0,0,5.90000009536743,3,2.125,0,4.5
3,0,2.70000004768372,3,2.875,0,2.5
0,0,4.30000019073486,5,1.5,0,2.5
0,0,2.09999990463257,5,3.70000004768372,0,0
0,1,4.30000019073486,5,1.5,0,2
1,0,1.79999995231628,3,1.20000004768372,0,1.5
0,1,5,3,2.5,0,2
0,0,4.09999990463257,2,1.60000002384186,0,5
1,1,4.40000009536743,3,2.70000004768372,0,1
2,1,3.20000004768372,5,1.31299996376038,0,2
1,1,7.5,2,0.779999971389771,0,2.5
0,1,6.69999980926514,2,1,0,8
2,1,3.79999995231628,3,2.29999995231628,0,2
2,1,5.90000009536743,2,2.20000004768372,0,6
2,0,2.09999990463257,5,4.5,0,2
2,1,5.30000019073486,3,2,0,3
2,0,5.09999990463257,5,6.25,0,1.5
0,0,1.89999997615814,3,3.5,0,1.5
0,0,3.90000009536743,3,3,0,2
2,0,5.90000009536743,3,4.19999980926514,0,1
0,1,4.90000009536743,2,2.875,0,2.16666674613953
1,0,4.09999990463257,2,2,0,3.5
1,0,6.40000009536743,5,3.40000009536743,0,2.5
1,0,6.5,3,2,0,1
0,0,6.59999990463257,3,3.5,0,4
1,1,4.30000019073486,4,2.84999990463257,0,2
1,1,7.19999980926514,2,1.25,0,2.5
0,1,5.30000019073486,2,0.688000023365021,0,0
0,0,4.90000009536743,5,4.5,0,1.5
0,0,7.19999980926514,2,3.09999990463257,0,3
1,0,4.40000009536743,2,2,0,1.5
2,1,7.30000019073486,3,4.5,0,2
0,1,5.69999980926514,2,1.625,0,1.5
4,0,6.69999980926514,5,2.79999995231628,0,2
3,0,3.90000009536743,5,1.60000002384186,0,2.5
1,0,5.5,3,8.5,0,2
1,1,5.59999990463257,2,3,0,3
0,0,2.59999990463257,5,2.875,0,1
0,0,6.80000019073486,2,1.875,0,3
0,1,7.80000019073486,2,1.75,0,2
2,1,7,2,1.29999995231628,0,2
2,1,4.30000019073486,2,2.59999990463257,0,2
0,1,3.5,3,3,0,1.5
2,0,4.80000019073486,3,2.875,0,2
1,1,5.30000019073486,5,6.25,0,2
0,0,4.90000009536743,3,3.29999995231628,0,1.5
0,1,2.59999990463257,4,2.5,0,2
0,1,6.40000009536743,2,1.39999997615814,0,2
0,1,8.5,2,0.899999976158142,0,5
0,1,7.59999990463257,2,1.5,0,4
3,0,6.09999990463257,5,3,0,2.5
0,0,6.90000009536743,2,2.09999990463257,0,1.5
2,0,3.59999990463257,5,2.59999990463257,0,0
0,0,6.40000009536743,2,0.805000007152557,0,4
0,1,4.5,4,1,0,8
0,0,7.5,3,2,0,2.25
1,1,7.69999980926514,2,0.75,0,1.5
2,0,2.20000004768372,3,1.14999997615814,0,4.5
0,0,5.40000009536743,2,2.375,0,2.5
0,1,7.09999990463257,2,1,0,3
1,0,3.20000004768372,5,4,0,1.5
6,0,6.90000009536743,3,4.59999990463257,0,3
2,0,4.59999990463257,5,3.20000004768372,0,0.5
0,1,7.59999990463257,1,1.43799996376038,0,2
2,1,4,3,1.5,0,0
1,0,6.40000009536743,4,2.375,0,2.5
0,0,5.40000009536743,2,1.04999995231628,0,3.5
0,1,2.5,3,3.20000004768372,0,1.5
0,0,7.69999980926514,2,1.33299994468689,0,7
2,0,4.09999990463257,2,1.85000002384186,0,1.5
1,0,4.30000019073486,4,4.19999980926514,0,1
3,0,5.80000019073486,3,2.125,0,2
3,0,6.59999990463257,5,4,0,1
0,0,5.80000019073486,2,1.20000004768372,0,4
1,0,1.89999997615814,2,0.344999998807907,0,1
3,0,1.89999997615814,5,4,0,2
0,0,1.79999995231628,3,6,0,1
3,1,5.40000009536743,3,2.20000004768372,0,1
2,1,5,5,1.875,0,1
1,1,4.80000019073486,3,1.29999995231628,0,3
1,0,5.30000019073486,3,2,0,2
0,1,3.09999990463257,3,0.860000014305115,0,2
0,0,7.80000019073486,2,1,0,3
0,1,5.5,3,1.89999997615814,0,2.5
1,0,4.90000009536743,3,2.5,0,1
0,1,3.79999995231628,2,2.29999995231628,0,2
0,1,3,4,1,0,6
0,1,2.59999990463257,1,1.79999995231628,0,5.5
7,1,3.70000004768372,3,1.20000004768372,0,1
0,0,4.90000009536743,2,0.800000011920929,0,4
1,0,3.29999995231628,3,4,0,2
1,1,5.69999980926514,3,2.875,0,2
1,1,4.69999980926514,3,1.10000002384186,0,3
1,0,4.90000009536743,2,2.90000009536743,0,3
0,0,6.09999990463257,3,2.70000004768372,0,1.5
2,1,7.09999990463257,2,2,0,3
0,0,1.79999995231628,1,3,0,1
0,0,4.5,5,1,0,1
0,1,8.30000019073486,2,1.5,0,6
1,1,4.69999980926514,2,4,0,2.5
2,0,5.5,5,1.39999997615814,0,2
1,0,6.69999980926514,2,0.949999988079071,0,5
2,1,4.09999990463257,3,1.5,0,2
0,0,3.90000009536743,3,0.347000002861023,0,4
2,0,6.40000009536743,2,1.70000004768372,0,1
2,0,6.69999980926514,2,2.10999989509583,0,3
2,0,7,3,3,0,0.5
0,0,3.90000009536743,2,2.79999995231628,0,2
1,0,3.29999995231628,2,2.34999990463257,0,3
0,1,2.09999990463257,3,2.15000009536743,0,1
1,0,1.79999995231628,3,3.5,0,2.5
0,1,4.5,3,2.875,0,3
2,1,3.20000004768372,4,1.89999997615814,0,1.5
2,1,6.09999990463257,2,1.20000004768372,0,2
0,0,5.69999980926514,2,2.625,0,2.5
0,1,5.5,2,2.75,0,6
2,0,3.09999990463257,5,1,0,1
1,0,3.59999990463257,5,1.45000004768372,0,2
2,1,5.69999980926514,2,2,0,2
1,0,7.5,2,1.625,0,4
1,1,5.80000019073486,1,1.5,0,2
0,1,2.5,1,1.89999997615814,0,14.5
0,1,2.40000009536743,2,1.06299996376038,0,2
0,1,2.59999990463257,3,4.5,0,2.5
3,0,7.19999980926514,3,4,0,1.66666662693024
1,0,7.5,5,4.5,0,1
2,1,3.79999995231628,2,1.25,0,1
1,0,3.70000004768372,3,2.79999995231628,0,1
2,1,3.79999995231628,3,2.625,0,1
0,0,4.80000019073486,5,0.699999988079071,0,1
1,1,4.40000009536743,4,3.20000004768372,0,3
0,0,5.90000009536743,2,1.85000002384186,0,3
2,0,6.09999990463257,3,2.20000004768372,0,2
2,0,3.59999990463257,2,2,0,1.5
0,0,4.69999980926514,2,3.5,0,2
1,0,4.40000009536743,2,1.79999995231628,0,3
0,1,2.79999995231628,2,1.18799996376038,0,3
1,0,2.90000009536743,5,3.5,0,1
0,0,5.30000019073486,2,0.938000023365021,0,8
0,1,2.90000009536743,4,3.70000004768372,0,3
1,0,5.40000009536743,5,4.5,0,2.25
3,1,3.90000009536743,5,3.40000009536743,0,1.5
0,1,9.30000019073486,2,1.10000002384186,0,3.5
1,0,7.09999990463257,3,5.5,0,2
0,0,7.19999980926514,2,0.600000023841858,0,2
3,1,4.19999980926514,5,3,0,1
1,1,6.30000019073486,4,1.79999995231628,0,3
0,1,4.59999990463257,3,2.90000009536743,0,2.5
0,0,5.5,4,2.625,0,3
2,0,8.19999980926514,2,2.65000009536743,0,2.5
2,0,6.30000019073486,5,4,0,3
1,0,5.19999980926514,3,3.09999990463257,0,4
0,1,5.80000019073486,3,3.90000009536743,0,3
3,0,7.59999990463257,2,1.70000004768372,0,2
0,0,3.90000009536743,5,6,0,2
1,1,4,5,3.5,0,2
0,0,6.69999980926514,1,2.20000004768372,0,3
3,1,5.30000019073486,5,4,0,1.5
1,1,5.40000009536743,2,3.5,0,4
0,1,6.19999980926514,2,3.20000004768372,0,1
0,0,8.30000019073486,5,3,0,0
2,1,5.40000009536743,3,2.5,0,2.5
0,1,2.5,3,2.20000004768372,0,3
0,1,5.19999980926514,2,1.875,0,5
1,0,2.29999995231628,3,1.10000002384186,0,4
0,1,4.59999990463257,2,3.5,0,3
9,0,4.5,3,2,0,1
0,1,7.19999980926514,2,1.43799996376038,0,4
0,0,2.20000004768372,2,1.26999998092651,0,2
0,1,8.10000038146973,1,0.579999983310699,0,4.5
1,0,7.80000019073486,2,2.29999995231628,0,0
4,0,7.09999990463257,5,4.25,0,0.5
0,1,5.19999980926514,3,1.43799996376038,0,4
2,0,4.19999980926514,4,3.40000009536743,0,3.5
0,0,4.5,5,2.29999995231628,0,4
1,0,5.19999980926514,5,4.55000019073486,0,1.5
1,1,3.20000004768372,5,2.875,0,1.5
2,1,4,3,2.375,0,3.5
0,1,2.5,3,1.29999995231628,0,1.5
1,0,6,2,2.875,0,2
5,0,3.40000009536743,2,1.14999997615814,0,2
2,1,6,3,8,0,3
0,1,3.59999990463257,5,4.5,0,2
1,0,2.70000004768372,2,0.340000003576279,0,1.5
1,1,7,2,1.5,0,2.5
0,0,1.89999997615814,4,3.5,0,3
2,0,3.70000004768372,5,3.5,0,2.5
1,1,2.70000004768372,5,2.59999990463257,0,1
2,0,5.69999980926514,5,2.5,0,1.5
1,0,4,5,0.939999997615814,0,0
4,0,7.90000009536743,5,5,0,3.5
5,1,3.79999995231628,5,2.875,0,0
1,1,2.20000004768372,2,2.5,0,3
2,0,4.40000009536743,2,1.60000002384186,0,1
6,0,3,3,1.79999995231628,0,0
0,1,7.30000019073486,2,0.699999988079071,0,0
1,1,7.69999980926514,2,1.39999997615814,0,2
0,1,2.90000009536743,3,2,0,2
0,1,2,2,4.5,0,2
2,1,5.59999990463257,2,3,0,1.5
2,1,3.5,3,3.5,0,2
2,1,4.5,5,3,0,4.5
0,0,2.40000009536743,3,1.04999995231628,0,4
1,1,7.19999980926514,2,1.60000002384186,0,0.5
0,1,3.79999995231628,3,0.716000020503998,0,2
0,0,3.79999995231628,1,2.20000004768372,0,0.5
1,1,8.39999961853027,4,1,0,2
0,0,6,2,2.59999990463257,0,2
2,1,3.40000009536743,5,2.5,0,1.5
0,1,2.40000009536743,5,0.649999976158142,0,1
1,1,3.09999990463257,3,2.70000004768372,0,2.5
0,1,4.69999980926514,3,4,0,3
2,0,7.09999990463257,5,2.65000009536743,0,1.5
3,0,1.89999997615814,3,2.625,0,2.5
5,1,2.29999995231628,5,0.75,0,3
3,1,7.19999980926514,2,2.375,0,6
2,0,3.79999995231628,3,2.875,0,2
2,0,7.30000019073486,2,4.19999980926514,0,0.5
0,1,8.60000038146973,2,0,0,2
1,0,5.09999990463257,2,3.59999990463257,0,2
0,0,5,3,1,0,3
3,0,7.19999980926514,2,1.5,0,2
1,0,2.40000009536743,2,1.79999995231628,0,3
1,0,6.40000009536743,5,2.375,0,1.5
0,1,2.70000004768372,4,4.5,0,1
1,0,4.59999990463257,3,3.48000001907349,0,1.66666662693024
1,0,4.59999990463257,2,2,0,1
0,0,6,2,5,0,2
2,1,7,3,3.59999990463257,0,3.5
1,1,3.09999990463257,3,2.79999995231628,0,2
1,0,7.5,2,2.375,0,2.5
